CustomerID,VehicleID,VehicleMake,VehicleModel,VehicleYOM
Cust10642,Vehicle28058,Volkswagen,Fusion,2012
Cust10643,Vehicle9558,Ford,Fusion,2013
Cust10644,Vehicle10194,Chevrolet,Silverado,1995
Cust10646,Vehicle32496,Toyota,Highlander,1998
Cust10647,Vehicle22626,Toyota,Highlander,1998
Cust1065,Vehicle35901,Ford,Escape,2006
Cust10650,Vehicle38723,Ford,Escape,1997
Cust10652,Vehicle20921,Audi,A3,1999
Cust10653,Vehicle6979,Audi,A3,2000
Cust10654,Vehicle33830,Volkswagen,Passat,2007
Cust10655,Vehicle28955,Volkswagen,Passat,2003
Cust10656,Vehicle16036,Dodge,Neon,2009
Cust10657,Vehicle29384,Audi,Neon,2008
Cust10658,Vehicle11712,Volkswagen,Jetta,2006
Cust10659,Vehicle34432,Volkswagen,Jetta,2006
Cust1066,Vehicle31118,Dodge,Neon,1995
Cust10662,Vehicle16074,Suburu,Legacy,2007
Cust10663,Vehicle19588,Suburu,Legacy,2008
Cust10664,Vehicle22252,Ford,RAM,2009
Cust10666,Vehicle25109,Chevrolet,Malibu,2012
Cust10667,Vehicle4981,Chevrolet,Neon,2012
Cust10668,Vehicle19150,Nissan,Ultima,2001
Cust10669,Vehicle9922,Nissan,Ultima,2000
Cust1067,Vehicle21009,Audi,A5,2009
Cust10672,Vehicle9223,Dodge,Neon,2007
Cust10673,Vehicle13642,Dodge,Neon,2007
Cust10674,Vehicle4126,Chevrolet,Malibu,2013
Cust10675,Vehicle6515,Volkswagen,Malibu,2013
Cust10676,Vehicle23269,Nissan,Pathfinder,2010
Cust10677,Vehicle21632,Nissan,Pathfinder,2010
Cust10678,Vehicle23943,Suburu,Legacy,2009
Cust1068,Vehicle18509,BMW,X6,1998
Cust10680,Vehicle7308,Toyota,A3,2009
Cust10684,Vehicle5016,???,RAM,2004
Cust10685,Vehicle7108,Dodge,Grand Cherokee,2000
Cust10687,Vehicle33801,Saab,Corolla,2013
Cust10689,Vehicle17760,Nissan,Maxima,1997
Cust1069,Vehicle35164,Audi,A5,1997
Cust10690,Vehicle6636,Audi,A3,1998
Cust10692,Vehicle32781,Accura,MDX,1996
Cust10693,Vehicle21974,Accura,MDX,1998
Cust10694,Vehicle20977,Chevrolet,Tahoe,1999
Cust10695,Vehicle27187,Chevrolet,Tahoe,1998
Cust10696,Vehicle9104,Chevrolet,ML350,2009
Cust10698,Vehicle5538,Accura,MDX,2000
Cust10699,Vehicle38203,Accura,MDX,2000
Cust1070,Vehicle32335,Ford,F150,2004
Cust10701,Vehicle37850,Saab,95,2013
Cust10702,Vehicle24008,Dodge,Pathfinder,2005
Cust10703,Vehicle15049,Nissan,RAM,2008
Cust10704,Vehicle34247,Ford,Escape,1998
Cust10705,Vehicle9437,Audi,Escape,2013
Cust10706,Vehicle32921,Mercedes,ML350,2009
Cust1071,Vehicle33510,Audi,A3,2003
Cust10712,Vehicle3042,Accura,MDX,2009
Cust10713,Vehicle14209,Accura,TL,2009
Cust10715,Vehicle16551,Ford,Maxima,2012
Cust10716,Vehicle5925,Dodge,RAM,2005
Cust10717,Vehicle20479,Dodge,RAM,2003
Cust10718,Vehicle34640,Nissan,Pathfinder,2010
Cust10719,Vehicle4761,Nissan,Pathfinder,2008
Cust1072,Vehicle5340,Honda,Civic,1995
Cust10722,Vehicle11684,Dodge,Neon,2006
Cust10723,Vehicle35996,Dodge,Neon,2008
Cust10724,Vehicle26296,Audi,A5,1999
Cust10725,Vehicle32832,Audi,A5,1999
Cust10726,Vehicle23723,Volkswagen,Pathfinder,2000
Cust10727,Vehicle39153,Volkswagen,Pathfinder,2003
Cust10728,Vehicle15494,Honda,Civic,2005
Cust10729,Vehicle14052,Nissan,Pathfinder,2005
Cust10731,Vehicle11234,Toyota,Camry,1998
Cust10732,Vehicle37835,Volkswagen,CRV,2005
Cust10733,Vehicle10484,Volkswagen,Passat,2004
Cust10735,Vehicle6760,Suburu,Impreza,2006
Cust10736,Vehicle27866,Accura,Forrestor,1999
Cust10737,Vehicle35122,Suburu,MDX,1999
Cust10738,Vehicle28742,Audi,Malibu,1998
Cust10739,Vehicle29875,Audi,Malibu,1998
Cust10740,Vehicle36673,BMW,3 Series,2010
Cust10741,Vehicle36948,BMW,3 Series,2011
Cust10742,Vehicle14411,Nissan,Tahoe,2007
Cust10743,Vehicle19309,Chevrolet,Pathfinder,2009
Cust10744,Vehicle28634,Chevrolet,Malibu,2008
Cust10746,Vehicle25535,Jeep,Grand Cherokee,2003
Cust10747,Vehicle5166,Suburu,Grand Cherokee,2003
Cust10748,Vehicle8782,Mercedes,ML350,2011
Cust10749,Vehicle2289,Mercedes,ML350,2014
Cust1075,Vehicle7423,BMW,X6,2005
Cust10750,Vehicle15147,Toyota,Pathfinder,2006
Cust10751,Vehicle34503,Nissan,Pathfinder,2006
Cust10752,Vehicle10225,Dodge,Neon,1997
Cust10753,Vehicle2401,Dodge,Neon,2007
Cust10754,Vehicle28378,Chevrolet,M5,2008
Cust10756,Vehicle19259,Saab,Legacy,1999
Cust10757,Vehicle19485,Saab,95,1999
Cust10758,Vehicle17842,BMW,X5,1999
Cust10759,Vehicle5246,BMW,X5,1999
Cust1076,Vehicle19979,Ford,Fusion,2010
Cust10760,Vehicle9195,Jeep,Wrangler,2012
Cust10761,Vehicle9460,Jeep,Wrangler,2013
Cust10762,Vehicle36516,Toyota,Corolla,2008
Cust10763,Vehicle20669,Toyota,Corolla,2007
Cust10764,Vehicle29609,Jeep,Wrangler,2010
Cust10765,Vehicle13563,Jeep,Wrangler,2010
Cust10766,Vehicle23297,Saab,93,2012
Cust10767,Vehicle31507,Honda,CRV,2007
Cust10768,Vehicle15424,Accura,RSX,2010
Cust10770,Vehicle11356,Mercedes,ML350,2002
Cust10772,Vehicle12540,Jeep,Grand Cherokee,2003
Cust10773,Vehicle17359,Nissan,Grand Cherokee,1997
Cust10774,Vehicle6920,Saab,A3,2007
Cust10776,Vehicle32166,Audi,A3,2013
Cust10779,Vehicle26850,Suburu,Impreza,2009
Cust1078,Vehicle26058,Audi,A3,2005
Cust10780,Vehicle12788,Accura,Camry,2005
Cust10781,Vehicle16928,Accura,Camry,2002
Cust10783,Vehicle16425,Dodge,Pathfinder,1999
Cust10785,Vehicle37301,BMW,X5,2007
Cust10786,Vehicle28983,Mercedes,C300,2002
Cust10788,Vehicle24511,Dodge,Pathfinder,2007
Cust10789,Vehicle24531,Nissan,Pathfinder,2006
Cust1079,Vehicle33101,Saab,95,2004
Cust10791,Vehicle34243,Nissan,Impreza,2002
Cust10792,Vehicle25050,Jeep,Wrangler,1997
Cust10794,Vehicle9045,Volkswagen,Camry,2000
Cust10795,Vehicle5293,Volkswagen,Passat,2002
Cust10796,Vehicle23989,Accura,TL,2009
Cust10797,Vehicle20374,Accura,TL,2012
Cust1080,Vehicle15369,BMW,M5,2013
Cust10800,Vehicle15419,Accura,RSX,2006
Cust10801,Vehicle4781,Honda,RSX,2005
Cust10802,Vehicle14501,Jeep,Grand Cherokee,2011
Cust10803,Vehicle6682,Jeep,Grand Cherokee,2003
Cust10804,Vehicle4050,Chevrolet,Malibu,2001
Cust10805,Vehicle15639,Chevrolet,Malibu,2002
Cust10806,Vehicle7936,Saab,ML350,2011
Cust10807,Vehicle12919,Saab,95,1998
Cust10809,Vehicle38056,Saab,93,1999
Cust1081,Vehicle10939,Accura,MDX,2005
Cust10810,Vehicle1979,Mercedes,93,2005
Cust10811,Vehicle37062,Saab,93,2004
Cust10812,Vehicle3870,Ford,Escape,2002
Cust10813,Vehicle31778,Mercedes,E400,2004
Cust10814,Vehicle23770,BMW,ML350,2010
Cust10815,Vehicle34826,BMW,ML350,2011
Cust10816,Vehicle26935,BMW,M5,2004
Cust10819,Vehicle11962,Jeep,3 Series,2004
Cust10820,Vehicle32488,BMW,A3,2006
Cust10821,Vehicle20762,BMW,X5,2013
Cust10823,Vehicle21649,Saab,Civic,2002
Cust10825,Vehicle37937,Accura,TL,2004
Cust10826,Vehicle23295,Volkswagen,Jetta,1999
Cust10827,Vehicle5816,Volkswagen,Jetta,2003
Cust10829,Vehicle26043,BMW,Legacy,2012
Cust1083,Vehicle9956,Nissan,Maxima,2002
Cust10831,Vehicle26463,Saab,95,2007
Cust10835,Vehicle18644,Dodge,Neon,2002
Cust10836,Vehicle23316,Toyota,Impreza,2000
Cust10837,Vehicle30928,Toyota,Impreza,2000
Cust10838,Vehicle32808,Saab,92x,1999
Cust10840,Vehicle38884,Volkswagen,Wrangler,2010
Cust10841,Vehicle28132,Jeep,Passat,2010
Cust10842,Vehicle15739,Chevrolet,Malibu,1998
Cust10843,Vehicle5008,Chevrolet,Malibu,1998
Cust10844,Vehicle17536,Saab,RAM,1997
Cust10845,Vehicle20935,Saab,RAM,1997
Cust10847,Vehicle35604,Mercedes,C300,2004
Cust10848,Vehicle39023,Nissan,Pathfinder,2009
Cust10849,Vehicle20693,Nissan,Pathfinder,1998
Cust1085,Vehicle17745,Audi,A3,2013
Cust10850,Vehicle3701,Honda,Accord,1997
Cust10852,Vehicle29995,Volkswagen,Jetta,2004
Cust10853,Vehicle11233,Volkswagen,Jetta,2003
Cust10854,Vehicle20026,Saab,92x,2011
Cust10856,Vehicle13228,BMW,X6,2003
Cust10857,Vehicle34991,BMW,X5,2003
Cust10858,Vehicle10017,Suburu,92x,2005
Cust10859,Vehicle11335,Saab,Legacy,2007
Cust1086,Vehicle4720,Suburu,Legacy,2007
Cust10860,Vehicle30990,Jeep,Civic,2005
Cust10861,Vehicle39594,Honda,Grand Cherokee,2005
Cust10868,Vehicle30916,Honda,CRV,2011
Cust10869,Vehicle11853,Suburu,Impreza,2011
Cust10870,Vehicle21521,Suburu,Legacy,1999
Cust10871,Vehicle5294,Honda,Accord,2007
Cust10872,Vehicle24949,Chevrolet,Silverado,2008
Cust10873,Vehicle5208,Chevrolet,Civic,2004
Cust10874,Vehicle17795,Mercedes,C300,2004
Cust10875,Vehicle14252,Mercedes,C300,2007
Cust10877,Vehicle26154,Toyota,RAM,1998
Cust10878,Vehicle26663,Accura,TL,2001
Cust1088,Vehicle38313,BMW,3 Series,2015
Cust10880,Vehicle9532,BMW,M5,2009
Cust10881,Vehicle26395,Saab,95,2007
Cust10882,Vehicle1825,Nissan,Ultima,2004
Cust10883,Vehicle29578,Nissan,TL,2000
Cust10884,Vehicle35071,Ford,RSX,2009
Cust10885,Vehicle7951,Accura,Fusion,2012
Cust10887,Vehicle10250,Honda,Accord,2009
Cust10889,Vehicle22368,Jeep,MDX,2011
Cust1089,Vehicle19964,Dodge,Neon,2002
Cust10891,Vehicle14099,Mercedes,E400,2002
Cust10895,Vehicle19200,Honda,TL,1998
Cust10896,Vehicle25736,Jeep,Neon,2009
Cust10897,Vehicle15511,Jeep,Neon,2008
Cust10899,Vehicle8731,Toyota,Highlander,2010
Cust1090,Vehicle11594,Accura,MDX,2011
Cust10900,Vehicle39502,Honda,Maxima,1998
Cust10901,Vehicle36709,Honda,Maxima,2000
Cust10902,Vehicle29575,Jeep,TL,1995
Cust10903,Vehicle27764,Accura,Grand Cherokee,1996
Cust10905,Vehicle13801,Suburu,Impreza,2000
Cust10906,Vehicle30310,Volkswagen,Passat,2009
Cust10907,Vehicle26477,Volkswagen,Pathfinder,2001
Cust10908,Vehicle22584,Volkswagen,Passat,2014
Cust1091,Vehicle2477,Saab,93,1995
Cust10910,Vehicle24916,Audi,Wrangler,2011
Cust10913,Vehicle21328,Jeep,A3,2001
Cust10914,Vehicle2526,Volkswagen,Passat,1999
Cust10915,Vehicle30821,Suburu,Passat,2003
Cust10916,Vehicle26386,Suburu,E400,2007
Cust10917,Vehicle32128,Mercedes,E400,2014
Cust1092,Vehicle31637,Honda,Accord,2004
Cust10920,Vehicle39571,Ford,Escape,2009
Cust10923,Vehicle36234,Audi,Camry,1997
Cust10924,Vehicle15442,Nissan,Maxima,1999
Cust10926,Vehicle13506,Audi,A3,2014
Cust10927,Vehicle19799,Audi,A3,2015
Cust10928,Vehicle28361,Volkswagen,Jetta,2007
Cust10929,Vehicle8640,Volkswagen,Jetta,2012
Cust1093,Vehicle20120,BMW,X5,2007
Cust10930,Vehicle19306,Honda,CRV,2004
Cust10931,Vehicle22818,Volkswagen,CRV,2004
Cust10932,Vehicle33981,Accura,Maxima,2014
Cust10933,Vehicle2563,Nissan,TL,2014
Cust10935,Vehicle5615,Toyota,Camry,2004
Cust10936,Vehicle37330,Jeep,Silverado,1996
Cust10937,Vehicle16247,Chevrolet,Silverado,1997
Cust1094,Vehicle26301,Ford,Fusion,2009
Cust10940,Vehicle8164,Nissan,92x,2013
Cust10941,Vehicle28705,Saab,Maxima,2011
Cust10942,Vehicle23641,Saab,95,2010
Cust10943,Vehicle22829,Toyota,Camry,2009
Cust10944,Vehicle26752,Toyota,Camry,2007
Cust10945,Vehicle20789,Toyota,MDX,2004
Cust10948,Vehicle14488,Saab,92x,2007
Cust10949,Vehicle4722,BMW,3 Series,2007
Cust1095,Vehicle28701,Mercedes,ML350,2005
Cust10951,Vehicle18131,Accura,3 Series,1995
Cust10952,Vehicle4259,Saab,93,1997
Cust10953,Vehicle22852,Jeep,93,1997
Cust10954,Vehicle28184,Accura,Ultima,2004
Cust10955,Vehicle5515,Accura,Ultima,2007
Cust10956,Vehicle3748,Accura,MDX,2004
Cust10957,Vehicle31017,Suburu,MDX,2004
Cust10959,Vehicle20384,Ford,Escape,2003
Cust1096,Vehicle17914,Toyota,Highlander,2001
Cust10961,Vehicle23691,Chevrolet,Malibu,1997
Cust10962,Vehicle5345,Ford,Civic,2008
Cust10963,Vehicle27331,Honda,Civic,2008
Cust10964,Vehicle20546,Accura,RSX,1998
Cust10965,Vehicle9358,Accura,RSX,1998
Cust10967,Vehicle14590,BMW,X5,1998
Cust10968,Vehicle12215,Dodge,95,2006
Cust10969,Vehicle5120,Dodge,95,2005
Cust10970,Vehicle29493,Suburu,Forrestor,2001
Cust10971,Vehicle12029,Suburu,Forrestor,2000
Cust10973,Vehicle29837,Volkswagen,Neon,2009
Cust10974,Vehicle29010,Nissan,Legacy,2002
Cust10975,Vehicle38762,Nissan,Ultima,2005
Cust10976,Vehicle8607,Toyota,93,2012
Cust10977,Vehicle21292,Toyota,93,2012
Cust1098,Vehicle26737,Nissan,Pathfinder,2013
Cust10980,Vehicle10003,Honda,TL,2007
Cust10981,Vehicle32890,Accura,Civic,2013
Cust10982,Vehicle26717,Chevrolet,Malibu,2014
Cust10983,Vehicle37430,Chevrolet,Malibu,2004
Cust10985,Vehicle25207,Nissan,Pathfinder,2014
Cust10986,Vehicle36970,Accura,TL,2001
Cust10987,Vehicle22990,Accura,MDX,2001
Cust10988,Vehicle30972,Nissan,Pathfinder,2008
Cust10989,Vehicle34495,Nissan,Pathfinder,2002
Cust1099,Vehicle4850,Saab,95,1999
Cust10991,Vehicle20551,Volkswagen,Passat,2011
Cust10992,Vehicle30600,Chevrolet,Silverado,2007
Cust10993,Vehicle16970,Chevrolet,Silverado,1998
Cust10994,Vehicle20758,Honda,Accord,2000
Cust10995,Vehicle5785,Honda,Legacy,2003
Cust10997,Vehicle39378,Volkswagen,Passat,2008
Cust10998,Vehicle2345,Suburu,Pathfinder,2000
Cust10999,Vehicle18344,Suburu,Pathfinder,1999
Cust1100,Vehicle22203,Audi,A3,2007
Cust11003,Vehicle16962,Mercedes,95,2003
Cust11004,Vehicle16827,Dodge,RAM,2005
Cust11006,Vehicle9553,Jeep,Wrangler,2012
Cust11009,Vehicle14949,Saab,92x,1997
Cust1101,Vehicle29996,Saab,92x,2007
Cust11010,Vehicle25751,Mercedes,F150,2004
Cust11011,Vehicle15378,Audi,Jetta,2004
Cust11012,Vehicle18837,Dodge,Neon,1996
Cust11013,Vehicle27178,Toyota,Highlander,2008
Cust11014,Vehicle12904,Suburu,Maxima,2006
Cust11015,Vehicle30474,Suburu,M5,2012
Cust11016,Vehicle34770,Accura,TL,2014
Cust11018,Vehicle8139,Chevrolet,Tahoe,2012
Cust11019,Vehicle39427,Audi,RSX,2010
Cust1102,Vehicle24938,Saab,95,2004
Cust11020,Vehicle26333,Ford,Escape,2001
Cust11022,Vehicle13169,Saab,95,2011
Cust11023,Vehicle33995,Accura,Legacy,2010
Cust11024,Vehicle33946,Toyota,Corolla,2005
Cust11025,Vehicle13787,BMW,3 Series,1998
Cust11026,Vehicle36770,Suburu,RAM,2014
Cust11027,Vehicle10004,Audi,A3,1997
Cust11028,Vehicle22628,Suburu,Legacy,2001
Cust11029,Vehicle26853,Jeep,Wrangler,2012
Cust11030,Vehicle27442,BMW,X5,2010
Cust11031,Vehicle25022,Dodge,RAM,2011
Cust11032,Vehicle29423,Suburu,E400,2003
Cust11034,Vehicle15558,Suburu,MDX,2002
Cust11035,Vehicle31860,Ford,Civic,2013
Cust11036,Vehicle5472,Ford,F150,2001
Cust11037,Vehicle14988,Mercedes,C300,1996
Cust11038,Vehicle24347,Volkswagen,Pathfinder,2004
Cust1104,Vehicle27074,Toyota,Highlander,2008
Cust11040,Vehicle38823,Suburu,Impreza,2000
Cust11041,Vehicle20322,Suburu,Forrestor,2001
Cust11042,Vehicle37565,Chevrolet,F150,2009
Cust11043,Vehicle22232,Accura,MDX,1996
Cust11044,Vehicle12223,Dodge,RAM,2013
Cust11045,Vehicle9878,BMW,3 Series,2014
Cust11046,Vehicle22071,Saab,93,2009
Cust11047,Vehicle23466,Ford,Escape,2002
Cust11049,Vehicle11552,BMW,M5,2006
Cust11050,Vehicle27887,BMW,X6,1998
Cust11051,Vehicle17055,Mercedes,A5,1998
Cust11052,Vehicle16494,Ford,F150,2008
Cust11053,Vehicle38174,Chevrolet,Malibu,1998
Cust11054,Vehicle38792,Toyota,C300,2008
Cust11055,Vehicle36163,BMW,X6,2002
Cust11056,Vehicle4120,Ford,Fusion,2009
Cust11058,Vehicle8458,Saab,93,2004
Cust11059,Vehicle9757,Saab,95,2002
Cust11060,Vehicle18791,Accura,MDX,2002
Cust11061,Vehicle21409,Accura,Forrestor,2005
Cust11062,Vehicle38525,Nissan,Maxima,2008
Cust11063,Vehicle31876,Volkswagen,Jetta,2003
Cust11064,Vehicle17537,Volkswagen,Legacy,2004
Cust11068,Vehicle3348,Saab,93,1996
Cust1107,Vehicle8329,Saab,95,2000
Cust11070,Vehicle20273,Ford,RAM,2009
Cust11071,Vehicle30121,BMW,ML350,2010
Cust11072,Vehicle12495,Toyota,Corolla,2001
Cust11073,Vehicle8670,Saab,E400,2005
Cust11074,Vehicle36919,Audi,A3,2000
Cust11075,Vehicle29060,Saab,Tahoe,2009
Cust11078,Vehicle14444,Toyota,Highlander,2008
Cust11079,Vehicle6426,Chevrolet,Malibu,2013
Cust1108,Vehicle13694,Volkswagen,Passat,1997
Cust11080,Vehicle22855,Mercedes,Jetta,2011
Cust11082,Vehicle14532,Volkswagen,RAM,2008
Cust11083,Vehicle36939,BMW,X5,2004
Cust11087,Vehicle4548,Ford,Fusion,2015
Cust11088,Vehicle24791,BMW,3 Series,2006
Cust1109,Vehicle22422,Saab,93,2000
Cust11090,Vehicle25689,Saab,MDX,1995
Cust11091,Vehicle18359,BMW,Legacy,2012
Cust11092,Vehicle18376,Ford,A3,2008
Cust11095,Vehicle39506,Chevrolet,Malibu,2000
Cust11096,Vehicle24606,Dodge,Tahoe,2007
Cust11097,Vehicle18102,Ford,Fusion,2012
Cust11098,Vehicle8559,Jeep,Ultima,2000
Cust11099,Vehicle9117,BMW,3 Series,2004
Cust1110,Vehicle3183,Nissan,Ultima,2006
Cust11100,Vehicle10516,Ford,Escape,2014
Cust11101,Vehicle32980,BMW,X5,2011
Cust11102,Vehicle12909,Ford,Camry,2006
Cust11103,Vehicle35408,BMW,X5,1995
Cust11105,Vehicle15391,Accura,Forrestor,2003
Cust11106,Vehicle23615,Chevrolet,Tahoe,2012
Cust11109,Vehicle22370,Audi,A3,2009
Cust1111,Vehicle16877,Dodge,RAM,2010
Cust11113,Vehicle39585,Accura,92x,2010
Cust11114,Vehicle11367,Toyota,Camry,2013
Cust11115,Vehicle3485,BMW,3 Series,1997
Cust11116,Vehicle30962,Audi,E400,2010
Cust11117,Vehicle12852,Chevrolet,TL,1999
Cust11118,Vehicle8592,Mercedes,ML350,2002
Cust11119,Vehicle18790,Mercedes,E400,2008
Cust11120,Vehicle33968,Suburu,Legacy,2010
Cust11121,Vehicle32329,Saab,95,2003
Cust11122,Vehicle36703,Nissan,Highlander,2012
Cust11123,Vehicle3626,Jeep,Wrangler,2014
Cust11125,Vehicle12545,Dodge,Neon,2003
Cust11126,Vehicle19997,Volkswagen,Jetta,2009
Cust11129,Vehicle10434,Jeep,Civic,2000
Cust1113,Vehicle20457,BMW,X5,2001
Cust11130,Vehicle11455,Volkswagen,Jetta,2002
Cust11131,Vehicle14167,Suburu,Malibu,1999
Cust11132,Vehicle39017,Nissan,Pathfinder,2009
Cust11133,Vehicle17887,Audi,A3,2005
Cust11134,Vehicle2032,Chevrolet,Malibu,1995
Cust11135,Vehicle26235,Toyota,RSX,2012
Cust11136,Vehicle2103,Mercedes,Malibu,2015
Cust11138,Vehicle27859,Chevrolet,Malibu,2013
Cust11139,Vehicle6841,Honda,CRV,2007
Cust1114,Vehicle18255,Saab,93,2007
Cust11140,Vehicle10805,Ford,Passat,2003
Cust11141,Vehicle18377,Accura,Maxima,2005
Cust11142,Vehicle18077,Mercedes,C300,2013
Cust11143,Vehicle1591,Saab,92x,2013
Cust11145,Vehicle2759,Saab,95,2011
Cust11146,Vehicle11600,Nissan,Pathfinder,2004
Cust11147,Vehicle2392,Honda,X6,2013
Cust11149,Vehicle15245,Suburu,Impreza,2003
Cust11150,Vehicle17699,Suburu,Legacy,2008
Cust11151,Vehicle19197,Saab,92x,2012
Cust11153,Vehicle34601,Saab,93,1995
Cust11154,Vehicle20775,Accura,M5,2008
Cust11155,Vehicle31510,Audi,A3,2006
Cust11156,Vehicle5634,BMW,C300,2006
Cust11157,Vehicle20082,Ford,Legacy,2000
Cust11158,Vehicle8124,Toyota,Corolla,2005
Cust11161,Vehicle35003,Audi,TL,2012
Cust11162,Vehicle37305,Ford,Escape,1998
Cust11163,Vehicle4837,BMW,X6,2007
Cust11165,Vehicle20929,Audi,Silverado,1998
Cust11166,Vehicle34390,Toyota,Highlander,2000
Cust11167,Vehicle23924,Accura,MDX,2003
Cust11168,Vehicle9212,Jeep,Wrangler,1999
Cust11169,Vehicle14409,Accura,X5,2008
Cust1117,Vehicle26610,Suburu,Legacy,2002
Cust11170,Vehicle21395,Saab,Wrangler,2015
Cust11172,Vehicle14511,Audi,CRV,2011
Cust11173,Vehicle16454,Volkswagen,Passat,2005
Cust11174,Vehicle3805,Volkswagen,Highlander,2006
Cust11175,Vehicle22197,Dodge,RAM,2010
Cust11176,Vehicle39455,Nissan,Ultima,2008
Cust11177,Vehicle19023,Dodge,RAM,1998
Cust11178,Vehicle27525,Audi,92x,2010
Cust11179,Vehicle33325,Suburu,Accord,2003
Cust1118,Vehicle18973,Toyota,Highlander,2011
Cust11180,Vehicle17918,Saab,92x,2013
Cust11181,Vehicle38473,Volkswagen,Jetta,2002
Cust11182,Vehicle16170,Audi,RAM,2010
Cust11183,Vehicle22080,Ford,E400,2006
Cust11184,Vehicle22799,Saab,92x,2012
Cust11185,Vehicle29187,Toyota,E400,2014
Cust11186,Vehicle20094,Chevrolet,Malibu,2003
Cust11187,Vehicle27217,Saab,95,1999
Cust11189,Vehicle24723,Audi,TL,2001
Cust1119,Vehicle36119,Ford,Fusion,2015
Cust11190,Vehicle25209,Volkswagen,Camry,2013
Cust11191,Vehicle15193,Dodge,Neon,2014
Cust11192,Vehicle36822,Dodge,RAM,2001
Cust11193,Vehicle11632,Volkswagen,Ultima,2008
Cust11194,Vehicle7691,Audi,A5,2002
Cust11196,Vehicle34906,Volkswagen,Pathfinder,1999
Cust11197,Vehicle33959,Chevrolet,Tahoe,2007
Cust11198,Vehicle18096,Dodge,Highlander,2000
Cust1120,Vehicle4978,BMW,3 Series,2010
Cust11201,Vehicle4977,Ford,F150,2000
Cust11202,Vehicle30632,Jeep,Wrangler,2005
Cust11203,Vehicle36582,Saab,93,2000
Cust11204,Vehicle14626,BMW,X6,2004
Cust11205,Vehicle25234,Chevrolet,Silverado,2012
Cust11207,Vehicle16261,Ford,Escape,2001
Cust11208,Vehicle3323,Accura,MDX,2001
Cust1121,Vehicle21179,Volkswagen,Passat,2000
Cust11210,Vehicle11313,Toyota,Maxima,2000
Cust11211,Vehicle38433,BMW,Silverado,2013
Cust11212,Vehicle20662,Chevrolet,Wrangler,1996
Cust11214,Vehicle15301,Mercedes,ML350,2000
Cust11215,Vehicle30938,Mercedes,ML350,2009
Cust11219,Vehicle19130,Accura,TL,2002
Cust1122,Vehicle15265,Ford,Fusion,2008
Cust11220,Vehicle10724,Audi,A5,2002
Cust11221,Vehicle38788,Honda,CRV,2001
Cust11222,Vehicle34877,Jeep,92x,2013
Cust11223,Vehicle30741,Nissan,Ultima,1999
Cust11226,Vehicle22693,BMW,93,2005
Cust11227,Vehicle35883,Suburu,Legacy,2013
Cust11228,Vehicle23176,Honda,Corolla,2014
Cust1123,Vehicle38628,Nissan,Maxima,1999
Cust11230,Vehicle14594,Nissan,Ultima,1998
Cust11231,Vehicle31071,BMW,X5,2002
Cust11232,Vehicle24458,Accura,MDX,1997
Cust11233,Vehicle35326,Jeep,Highlander,2006
Cust11234,Vehicle20064,Toyota,Corolla,2005
Cust11235,Vehicle29880,Dodge,RAM,2010
Cust11236,Vehicle5784,Honda,Civic,2010
Cust11237,Vehicle9200,Audi,A3,2011
Cust11238,Vehicle21554,Nissan,Pathfinder,2006
Cust11239,Vehicle36139,Dodge,RAM,2000
Cust11240,Vehicle11020,Jeep,Wrangler,2013
Cust11241,Vehicle24954,Toyota,Camry,2008
Cust11242,Vehicle23881,Suburu,Legacy,2002
Cust11244,Vehicle24343,Accura,TL,2002
Cust11245,Vehicle6136,BMW,M5,2003
Cust11246,Vehicle34938,Mercedes,ML350,2000
Cust11247,Vehicle8107,Saab,95,1999
Cust11248,Vehicle35497,Saab,Neon,1999
Cust11249,Vehicle4813,Saab,93,1996
Cust11250,Vehicle33066,Honda,3 Series,1997
Cust11251,Vehicle2560,Suburu,Impreza,1998
Cust11253,Vehicle18125,Suburu,Legacy,2004
Cust11254,Vehicle14912,Mercedes,E400,2009
Cust11255,Vehicle39618,Audi,A5,2009
Cust11256,Vehicle18613,Volkswagen,Jetta,2002
Cust11257,Vehicle21057,Toyota,CRV,2011
Cust11258,Vehicle34106,Mercedes,Forrestor,2006
Cust1126,Vehicle10705,Ford,Escape,2013
Cust11261,Vehicle9110,Accura,Fusion,1996
Cust11262,Vehicle14539,Suburu,Impreza,2010
Cust11263,Vehicle15645,Saab,92x,2005
Cust11264,Vehicle7066,Toyota,Camry,2002
Cust11265,Vehicle15068,Volkswagen,Passat,2006
Cust11266,Vehicle39777,Toyota,Highlander,1999
Cust11267,Vehicle21842,BMW,X5,2002
Cust11268,Vehicle12210,Saab,Passat,2001
Cust11269,Vehicle16598,Honda,Accord,2015
Cust1127,Vehicle34473,Suburu,Impreza,2001
Cust11270,Vehicle5545,Suburu,F150,2006
Cust11272,Vehicle25941,Volkswagen,92x,2006
Cust11273,Vehicle1428,Dodge,Neon,2013
Cust11275,Vehicle3147,Audi,Wrangler,2007
Cust11276,Vehicle37510,Audi,A5,2009
Cust11277,Vehicle8404,Dodge,Malibu,2010
Cust11278,Vehicle20893,Audi,A5,2009
Cust11279,Vehicle32591,Ford,Escape,2008
Cust1128,Vehicle25120,BMW,M5,1998
Cust11280,Vehicle5092,Mercedes,E400,2010
Cust11281,Vehicle33927,Suburu,Accord,2003
Cust11282,Vehicle33372,Nissan,Ultima,2002
